# Average strain over simulation: 0.0282424
# Frame	Strain
1642	0.0265219
1643	0.0265291
1644	0.0265382
1645	0.0265472
1646	0.0265567
1647	0.0265657
1648	0.0265732
1649	0.0265808
1650	0.0265901
1651	0.0265991
1652	0.0266081
1653	0.0266168
1654	0.0266254
1655	0.0266341
1656	0.0266423
1657	0.0266513
1658	0.0266604
1659	0.0266682
1660	0.0266773
1661	0.0266863
1662	0.0266961
1663	0.0267066
1664	0.026715
1665	0.0267256
1666	0.0267361
1667	0.0267462
1668	0.0267568
1669	0.0267651
1670	0.0267752
1671	0.0267853
1672	0.0267959
1673	0.0268055
1674	0.0268143
1675	0.0268244
1676	0.026835
1677	0.0268451
1678	0.0268556
1679	0.0268654
1680	0.0268762
1681	0.0268879
1682	0.0268986
1683	0.0269103
1684	0.026921
1685	0.0269308
1686	0.026942
1687	0.0269508
1688	0.026962
1689	0.0269737
1690	0.0269839
1691	0.0269956
1692	0.0270063
1693	0.0270166
1694	0.0270273
1695	0.0270365
1696	0.0270477
1697	0.0270589
1698	0.0270706
1699	0.0270813
1700	0.0270906
1701	0.0271017
1702	0.0271134
1703	0.0271246
1704	0.0271358
1705	0.0271445
1706	0.0271548
1707	0.0271661
1708	0.0271776
1709	0.0271888
1710	0.0271999
1711	0.0272087
1712	0.0272199
1713	0.0272314
1714	0.0272427
1715	0.0272534
1716	0.0272636
1717	0.0272747
1718	0.0272859
1719	0.0272971
1720	0.0273087
1721	0.0273174
1722	0.0273291
1723	0.0273403
1724	0.0273526
1725	0.0273649
1726	0.0273745
1727	0.0273868
1728	0.0273996
1729	0.0274113
1730	0.0274231
1731	0.0274343
1732	0.0274455
1733	0.0274577
1734	0.02747
1735	0.0274817
1736	0.0274913
1737	0.0274998
1738	0.0275121
1739	0.0275243
1740	0.0275365
1741	0.0275483
1742	0.0275594
1743	0.0275722
1744	0.0275844
1745	0.0275967
1746	0.0276078
1747	0.0276184
1748	0.0276301
1749	0.0276418
1750	0.0276546
1751	0.0276663
1752	0.0276769
1753	0.0276891
1754	0.0277013
1755	0.0277135
1756	0.0277252
1757	0.0277352
1758	0.027748
1759	0.0277602
1760	0.0277724
1761	0.0277851
1762	0.0277957
1763	0.0278079
1764	0.02782
1765	0.0278317
1766	0.0278433
1767	0.0278534
1768	0.027865
1769	0.0278772
1770	0.0278894
1771	0.0279015
1772	0.0279121
1773	0.0279232
1774	0.0279354
1775	0.0279475
1776	0.0279597
1777	0.0279697
1778	0.0279804
1779	0.0279929
1780	0.0280037
1781	0.0280157
1782	0.0280271
1783	0.028039
1784	0.0280525
1785	0.028065
1786	0.028078
1787	0.0280893
1788	0.0281007
1789	0.0281137
1790	0.0281261
1791	0.028138
1792	0.0281499
1793	0.0281608
1794	0.0281732
1795	0.0281862
1796	0.0281986
1797	0.028211
1798	0.0282207
1799	0.0282331
1800	0.0282456
1801	0.028258
1802	0.0282704
1803	0.028279
1804	0.0282919
1805	0.0283038
1806	0.0283162
1807	0.0283286
1808	0.0283394
1809	0.0283518
1810	0.0283647
1811	0.0283776
1812	0.0283889
1813	0.028398
1814	0.0284104
1815	0.0284222
1816	0.0284346
1817	0.0284475
1818	0.0284566
1819	0.0284674
1820	0.0284792
1821	0.0284916
1822	0.0285039
1823	0.028513
1824	0.0285216
1825	0.0285318
1826	0.0285441
1827	0.0285565
1828	0.0285683
1829	0.0285779
1830	0.0285902
1831	0.0286026
1832	0.0286149
1833	0.0286272
1834	0.0286368
1835	0.0286492
1836	0.0286615
1837	0.0286743
1838	0.0286861
1839	0.0286968
1840	0.0287096
1841	0.0287224
1842	0.0287352
1843	0.0287475
1844	0.0287582
1845	0.028771
1846	0.0287833
1847	0.0287961
1848	0.0288078
1849	0.0288174
1850	0.0288297
1851	0.028842
1852	0.0288547
1853	0.0288665
1854	0.0288766
1855	0.0288883
1856	0.0289011
1857	0.0289133
1858	0.0289256
1859	0.0289362
1860	0.0289458
1861	0.028958
1862	0.0289708
1863	0.0289824
1864	0.0289936
1865	0.0290037
1866	0.0290164
1867	0.0290281
1868	0.0290398
1869	0.0290509
1870	0.0290621
1871	0.0290743
1872	0.0290865
1873	0.0290981
1874	0.0291103
1875	0.0291215
1876	0.0291342
1877	0.0291469
1878	0.0291591
1879	0.0291712
1880	0.0291823
1881	0.0291945
1882	0.0292072
1883	0.0292188
1884	0.029231
1885	0.0292416
1886	0.0292542
1887	0.0292669
1888	0.0292796
1889	0.0292928
1890	0.0293028
1891	0.0293155
1892	0.0293278
1893	0.0293408
1894	0.0293535
1895	0.029364
1896	0.0293766
1897	0.0293888
1898	0.0294014
1899	0.0294135
1900	0.029424
1901	0.0294356
1902	0.0294482
1903	0.0294609
1904	0.029473
1905	0.029484
1906	0.0294966
1907	0.0295092
1908	0.0295218
1909	0.0295344
1910	0.0295449
1911	0.0295565
1912	0.029568
1913	0.0295806
1914	0.0295932
1915	0.0296047
1916	0.0296162
1917	0.0296288
1918	0.0296414
1919	0.0296529
1920	0.0296644
1921	0.0296749
1922	0.0296875
1923	0.0296995
1924	0.029712
1925	0.0297246
1926	0.029735
1927	0.0297471
1928	0.0297596
1929	0.0297721
1930	0.0297841
1931	0.0297904
1932	0.0297998
1933	0.0298118
1934	0.0298243
1935	0.0298368
1936	0.0298488
1937	0.0298608
1938	0.0298728
1939	0.0298853
1940	0.0298978
1941	0.0299092
1942	0.0299202
1943	0.0299327
1944	0.0299451
1945	0.0299576
1946	0.0299696
1947	0.0299805
1948	0.029993
1949	0.0300049
1950	0.0300174
1951	0.0300298
1952	0.0300402
1953	0.0300527
1954	0.0300646
1955	0.030076
1956	0.0300879
1957	0.0300988
1958	0.0301107
1959	0.0301232
1960	0.0301356
1961	0.030148
1962	0.0301584
1963	0.0301708
1964	0.0301832
1965	0.0301956
1966	0.0302086
1967	0.0302194
1968	0.0302313
1969	0.0302432
1970	0.0302556
1971	0.030268
1972	0.0302793
1973	0.0302907
1974	0.0303025
1975	0.0303149
1976	0.0303273
1977	0.0303391
1978	0.03035
1979	0.0303623
1980	0.0303747
1981	0.0303865
1982	0.0303978
1983	0.0304076
1984	0.03042
1985	0.0304323
1986	0.0304446
1987	0.030457
1988	0.0304678
1989	0.0304801
1990	0.0304919
1991	0.0305042
1992	0.0305165
1993	0.0305268
1994	0.0305391
1995	0.0305514
1996	0.0305637
1997	0.0305755
1998	0.0305847
1999	0.0305955
2000	0.0306067
2001	0.030619
2002	0.0306313
2003	0.0306415
2004	0.0306543
2005	0.0306661
2006	0.0306783
2007	0.0306906
2008	0.0307018
2009	0.0307131
2010	0.0307248
2011	0.0307371
2012	0.0307493
2013	0.03076
2014	0.0307707
2015	0.030783
2016	0.0307952
2017	0.0308074
2018	0.0308186
2019	0.0308293
2020	0.0308416
2021	0.0308543
2022	0.0308662
2023	0.0308772
2024	0.0308881
2025	0.0309006
2026	0.0309127
2027	0.0309249
2028	0.0309371
2029	0.0309473
2030	0.030959
2031	0.0309706
2032	0.0309823
2033	0.0309945
2034	0.0310046
2035	0.0310168
2036	0.0310284
2037	0.0310406
2038	0.0310527
2039	0.0310629
2040	0.0310745
2041	0.0310866
2042	0.0310983
2043	0.0311099
2044	0.031119
2045	0.0311311
2046	0.0311427
2047	0.0311549
2048	0.031167
2049	0.0311776
2050	0.0311897
2051	0.0312018
2052	0.0312139
2053	0.031226
2054	0.0312371
2055	0.0312487
2056	0.0312607
2057	0.0312728
2058	0.0312849
2059	0.0312955
2060	0.0313065
2061	0.0313186
2062	0.0313307
2063	0.0313427
2064	0.0313538
2065	0.0313648
2066	0.0313766
2067	0.0313884
2068	0.0314005
2069	0.031411
2070	0.031422
2071	0.0314339
2072	0.0314456
2073	0.0314581
2074	0.0314696
2075	0.0314797
2076	0.0314917
2077	0.0315037
2078	0.0315157
2079	0.0315282
2080	0.0315392
2081	0.0315507
2082	0.0315627
2083	0.0315742
2084	0.0315861
2085	0.0315966
2086	0.0316081
2087	0.0316196
2088	0.031631
2089	0.031643
2090	0.0316525
2091	0.0316644
2092	0.0316764
2093	0.0316883
2094	0.0317003
2095	0.0317097
2096	0.0317217
2097	0.0317336
2098	0.0317455
2099	0.0317575
2100	0.0317679
2101	0.0317788
2102	0.0317902
2103	0.0318017
2104	0.0318131
2105	0.031824
2106	0.0318344
2107	0.0318463
2108	0.0318582
2109	0.0318701
2110	0.0318815
2111	0.0318919
2112	0.0319042
2113	0.0319156
2114	0.0319275
2115	0.0319394
2116	0.0319492
2117	0.0319606
2118	0.031972
2119	0.0319838
2120	0.0319957
2121	0.0320046
2122	0.0320164
2123	0.0320282
2124	0.0320401
2125	0.0320519
2126	0.0320618
2127	0.0320736
2128	0.0320849
2129	0.0320962
2130	0.0321075
2131	0.0321164
2132	0.0321277
2133	0.0321395
2134	0.0321513
2135	0.0321631
2136	0.0321734
2137	0.0321842
2138	0.032196
2139	0.0322078
2140	0.0322195
2141	0.0322298
2142	0.0322401
2143	0.0322519
2144	0.0322636
2145	0.0322749
2146	0.0322852
2147	0.032296
2148	0.0323077
2149	0.0323194
2150	0.0323312
2151	0.0323419
2152	0.0323527
2153	0.0323639
2154	0.0323756
2155	0.0323878
2156	0.0323996
2157	0.0324104
2158	0.0324227
2159	0.0324351
2160	0.0324464
2161	0.0324582
2162	0.0324679
2163	0.0324802
2164	0.0324921
2165	0.0325043
2166	0.0325166
2167	0.0325269
2168	0.0325387
2169	0.0325499
2170	0.0325617
2171	0.0325719
2172	0.0325786
2173	0.0325883
2174	0.0325996
2175	0.0326108
2176	0.0326226
2177	0.0326328
2178	0.0326445
2179	0.0326563
2180	0.0326675
2181	0.0326792
2182	0.0326894
2183	0.0326996
2184	0.0327113
2185	0.0327235
2186	0.0327358
2187	0.032747
2188	0.0327577
2189	0.0327694
2190	0.0327816
2191	0.0327933
2192	0.0328049
2193	0.0328156
2194	0.0328278
2195	0.03284
2196	0.0328522
2197	0.0328643
2198	0.0328735
2199	0.0328851
2200	0.0328968
2201	0.0329089
2202	0.0329206
2203	0.0329312
2204	0.0329413
2205	0.0329535
2206	0.0329656
2207	0.0329772
2208	0.0329881
2209	0.0329969
2210	0.0330091
2211	0.0330212
2212	0.0330333
2213	0.0330454
2214	0.033056
2215	0.0330681
2216	0.0330797
2217	0.0330913
2218	0.0331022
2219	0.0331104
2220	0.0331225
2221	0.0331345
2222	0.0331466
2223	0.0331587
2224	0.0331692
2225	0.0331803
2226	0.0331918
2227	0.0332039
2228	0.0332159
2229	0.0332254
2230	0.033236
2231	0.0332476
2232	0.0332595
2233	0.033271
2234	0.0332816
2235	0.0332916
2236	0.0333026
2237	0.0333146
2238	0.0333261
2239	0.0333366
2240	0.0333471
2241	0.0333585
2242	0.03337
2243	0.033382
2244	0.0333935
2245	0.033404
2246	0.0334154
2247	0.0334269
2248	0.0334388
2249	0.0334508
2250	0.0334612
2251	0.0334732
2252	0.0334851
2253	0.0334971
2254	0.0335085
2255	0.0335174
2256	0.0335289
2257	0.0335403
2258	0.0335522
2259	0.0335641
2260	0.033574
2261	0.0335849
2262	0.0335958
2263	0.0336057
2264	0.0336176
2265	0.0336275
2266	0.0336384
2267	0.0336503
2268	0.0336622
2269	0.0336735
2270	0.0336844
2271	0.0336953
2272	0.0337071
2273	0.0337185
2274	0.0337303
2275	0.0337407
2276	0.0337511
2277	0.0337628
2278	0.0337742
2279	0.0337855
2280	0.0337963
2281	0.0338062
2282	0.0338175
2283	0.0338293
2284	0.0338406
2285	0.0338514
2286	0.0338612
2287	0.0338725
2288	0.0338843
2289	0.0338961
2290	0.0339074
2291	0.0339172
2292	0.0339284
2293	0.0339402
2294	0.0339519
2295	0.0339632
2296	0.0339725
2297	0.0339842
2298	0.033996
2299	0.0340072
2300	0.0340185
2301	0.0340282
2302	0.0340399
2303	0.0340516
2304	0.0340624
2305	0.0340731
2306	0.0340819
2307	0.0340931
2308	0.0341048
2309	0.0341165
2310	0.0341277
2311	0.0341384
2312	0.0341491
2313	0.0341607
2314	0.0341727
2315	0.0341846
2316	0.0341946
2317	0.034206
2318	0.034218
2319	0.0342294
2320	0.0342413
2321	0.0342517
2322	0.0342622
2323	0.0342741
2324	0.034286
2325	0.0342974
2326	0.0343088
2327	0.0343197
2328	0.0343315
2329	0.0343434
2330	0.0343553
2331	0.0343667
2332	0.0343775
2333	0.0343894
2334	0.0344012
2335	0.0344131
2336	0.0344244
2337	0.0344338
2338	0.0344456
2339	0.0344574
2340	0.0344693
2341	0.0344811
2342	0.0344909
2343	0.0345027
2344	0.0345145
2345	0.0345258
2346	0.0345376
2347	0.0345474
2348	0.0345577
2349	0.0345685
2350	0.0345793
2351	0.0345905
2352	0.0346008
2353	0.0346116
2354	0.0346229
2355	0.0346341
2356	0.0346458
2357	0.0346566
2358	0.0346673
2359	0.034679
2360	0.0346903
2361	0.034702
2362	0.0347127
2363	0.034721
2364	0.0347327
2365	0.0347444
2366	0.0347555
2367	0.0347667
2368	0.0347765
2369	0.0347881
2370	0.0347991
2371	0.0348105
2372	0.0348217
2373	0.0348315
2374	0.0348425
2375	0.0348533
2376	0.0348641
2377	0.0348747
2378	0.0348835
2379	0.0348938
2380	0.0349037
2381	0.0349138
2382	0.0349238
2383	0.0349317
2384	0.0349422
2385	0.0349527
2386	0.0349626
2387	0.034972
2388	0.0349797
2389	0.0349885
2390	0.034998
2391	0.0350078
2392	0.0350171
2393	0.0350235
2394	0.0350311
2395	0.0350401
2396	0.0350494
2397	0.0350582
2398	0.0350665
2399	0.035074
2400	0.0350829
2401	0.0350913
2402	0.0350999
2403	0.0351077
2404	0.0351151
2405	0.0351234
2406	0.0351316
2407	0.0351394
2408	0.0351473
2409	0.0351542
2410	0.0351617
2411	0.0351681
2412	0.0351741
2413	0.0351812
2414	0.0351877
2415	0.035195
2416	0.0352018
2417	0.0352089
2418	0.0352156
2419	0.0352204
2420	0.0352275
2421	0.0352339
2422	0.0352402
2423	0.0352461
2424	0.0352509
2425	0.0352569
2426	0.035263
2427	0.0352691
2428	0.0352748
2429	0.0352792
2430	0.035285
2431	0.0352907
2432	0.0352963
2433	0.0353015
2434	0.0353056
2435	0.0353107
2436	0.0353159
2437	0.0353208
2438	0.0353253
2439	0.0353299
2440	0.0353345
2441	0.0353394
2442	0.0353438
2443	0.0353484
2444	0.0353522
2445	0.035356
2446	0.0353601
2447	0.0353643
2448	0.0353683
2449	0.035372
2450	0.0353755
2451	0.0353792
2452	0.0353827
2453	0.0353862
2454	0.0353893
2455	0.0353921
2456	0.0353955
2457	0.0353985
2458	0.0354016
2459	0.0354046
2460	0.035407
2461	0.0354098
2462	0.0354126
2463	0.0354151
2464	0.0354178
2465	0.0354198
2466	0.0354222
2467	0.0354246
2468	0.0354268
2469	0.035429
2470	0.0354307
2471	0.0354326
2472	0.0354346
2473	0.0354364
2474	0.0354381
2475	0.0354396
2476	0.0354413
2477	0.0354428
2478	0.0354443
2479	0.0354457
2480	0.0354468
2481	0.0354479
2482	0.0354489
2483	0.03545
2484	0.0354509
2485	0.0354518
2486	0.0354526
2487	0.0354533
2488	0.035454
2489	0.0354546
2490	0.0354551
2491	0.0354555
2492	0.0354559
2493	0.0354561
2494	0.0354563
2495	0.0354565
2496	0.0354565
2497	0.0354565
2498	0.0354565
2499	0.0354563
2500	0.0354561
2501	0.0354558
2502	0.0354554
2503	0.0354549
2504	0.0354544
2505	0.0354538
2506	0.0354532
2507	0.0354524
2508	0.0354516
2509	0.0354507
2510	0.0354497
2511	0.0354489
2512	0.0354479
2513	0.0354468
2514	0.0354456
2515	0.0354447
2516	0.0354438
2517	0.0354428
2518	0.0354416
2519	0.0354404
2520	0.0354392
2521	0.0354381
2522	0.0354368
2523	0.0354353
2524	0.0354338
2525	0.0354322
2526	0.0354308
2527	0.0354291
2528	0.0354273
2529	0.0354255
2530	0.0354235
2531	0.0354216
2532	0.0354199
2533	0.0354178
2534	0.0354157
2535	0.0354133
2536	0.0354111
2537	0.0354091
2538	0.0354068
2539	0.0354043
2540	0.0354017
2541	0.035399
2542	0.0353968
2543	0.0353941
2544	0.0353915
2545	0.0353888
2546	0.0353859
2547	0.0353838
2548	0.0353808
2549	0.0353778
2550	0.0353748
2551	0.0353715
2552	0.0353692
2553	0.0353658
2554	0.0353624
2555	0.0353589
2556	0.0353553
2557	0.0353521
2558	0.0353484
2559	0.0353447
2560	0.0353408
2561	0.0353369
2562	0.0353336
2563	0.0353296
2564	0.0353255
2565	0.0353214
2566	0.0353172
2567	0.0353137
2568	0.0353095
2569	0.0353055
2570	0.0353013
2571	0.0352968
2572	0.0352928
2573	0.0352884
2574	0.0352838
2575	0.0352791
2576	0.0352743
2577	0.0352698
2578	0.0352656
2579	0.0352606
2580	0.0352556
2581	0.0352506
2582	0.0352459
2583	0.0352414
2584	0.0352364
2585	0.0352313
2586	0.0352262
2587	0.035221
2588	0.0352172
2589	0.0352122
2590	0.0352071
2591	0.0352015
2592	0.0351961
2593	0.0351921
2594	0.0351863
2595	0.0351805
2596	0.0351747
2597	0.0351688
2598	0.0351641
2599	0.0351583
2600	0.0351523
2601	0.0351462
2602	0.0351403
2603	0.0351351
2604	0.0351291
2605	0.0351228
2606	0.0351164
2607	0.0351102
2608	0.0351054
2609	0.0350991
2610	0.0350931
2611	0.0350865
2612	0.0350807
2613	0.0350754
2614	0.0350695
2615	0.0350627
2616	0.0350555
2617	0.0350486
2618	0.0350422
2619	0.0350355
2620	0.0350285
2621	0.0350214
2622	0.0350145
2623	0.0350076
2624	0.0350009
2625	0.0349933
2626	0.0349863
2627	0.0349789
2628	0.0349714
2629	0.0349645
2630	0.0349567
2631	0.0349491
2632	0.0349417
2633	0.0349344
2634	0.0349289
2635	0.0349214
2636	0.0349139
2637	0.0349061
2638	0.0348985
2639	0.0348915
2640	0.0348838
2641	0.0348758
2642	0.034868
2643	0.0348598
2644	0.034853
2645	0.0348451
2646	0.0348372
2647	0.0348302
2648	0.0348254
2649	0.0348208
2650	0.0348134
2651	0.034805
2652	0.0347972
2653	0.034789
2654	0.0347818
2655	0.0347746
2656	0.0347667
2657	0.0347583
2658	0.0347499
2659	0.0347415
2660	0.0347338
2661	0.0347249
2662	0.034716
2663	0.0347081
2664	0.0347002
2665	0.0346937
2666	0.0346854
2667	0.0346771
2668	0.0346687
2669	0.0346607
2670	0.0346533
2671	0.0346451
2672	0.0346366
2673	0.034628
2674	0.0346198
2675	0.0346129
2676	0.0346042
2677	0.0345955
2678	0.0345867
2679	0.0345779
2680	0.0345716
2681	0.0345631
2682	0.0345542
2683	0.034546
2684	0.0345369
2685	0.0345305
2686	0.0345222
2687	0.0345135
2688	0.0345043
2689	0.0344951
2690	0.0344874
2691	0.0344785
2692	0.0344694
2693	0.03446
2694	0.0344509
2695	0.0344422
2696	0.0344335
2697	0.034424
2698	0.0344145
2699	0.0344057
2700	0.0343969
2701	0.0343904
2702	0.0343812
2703	0.0343714
2704	0.0343621
2705	0.0343523
2706	0.0343441
2707	0.0343342
2708	0.0343243
2709	0.0343144
2710	0.0343044
2711	0.034296
2712	0.0342864
2713	0.0342763
2714	0.0342662
2715	0.0342564
2716	0.0342488
2717	0.0342385
2718	0.0342287
2719	0.0342184
2720	0.034208
2721	0.0341998
2722	0.0341903
2723	0.0341803
2724	0.0341698
2725	0.0341601
2726	0.0341509
2727	0.0341412
2728	0.034131
2729	0.0341208
2730	0.0341101
2731	0.0341003
2732	0.0340918
2733	0.034081
2734	0.0340706
2735	0.0340598
2736	0.0340493
2737	0.0340402
2738	0.0340293
2739	0.0340183
2740	0.0340073
2741	0.0339967
2742	0.0339874
2743	0.0339772
2744	0.0339675
2745	0.0339577
2746	0.0339464
2747	0.0339366
2748	0.0339263
2749	0.0339149
2750	0.0339041
2751	0.0338932
2752	0.0338841
2753	0.0338732
2754	0.0338617
2755	0.0338507
2756	0.0338401
2757	0.0338295
2758	0.0338212
2759	0.033811
2760	0.0338008
2761	0.0337902
2762	0.0337804
2763	0.0337705
2764	0.0337598
2765	0.0337494
2766	0.0337386
2767	0.0337277
2768	0.0337182
2769	0.0337073
2770	0.0336963
2771	0.0336858
2772	0.0336752
2773	0.0336665
2774	0.0336558
2775	0.0336447
2776	0.0336336
2777	0.0336224
2778	0.033613
2779	0.0336027
2780	0.0335914
2781	0.0335806
2782	0.0335693
2783	0.0335598
2784	0.0335493
2785	0.0335379
2786	0.0335264
2787	0.0335159
2788	0.0335072
2789	0.0334962
2790	0.0334846
2791	0.0334735
2792	0.0334618
2793	0.0334521
2794	0.0334409
2795	0.0334296
2796	0.0334183
2797	0.0334065
2798	0.0333962
2799	0.0333858
2800	0.0333744
2801	0.033362
2802	0.03335
2803	0.0333386
2804	0.033329
2805	0.033317
2806	0.0333049
2807	0.0332928
2808	0.0332807
2809	0.0332716
2810	0.0332594
2811	0.0332472
2812	0.0332354
2813	0.0332232
2814	0.0332139
2815	0.0332016
2816	0.0331893
2817	0.0331769
2818	0.0331644
2819	0.0331535
2820	0.0331411
2821	0.0331291
2822	0.0331165
2823	0.033104
2824	0.033093
2825	0.0330809
2826	0.0330682
2827	0.0330555
2828	0.0330428
2829	0.0330311
2830	0.0330189
2831	0.0330072
2832	0.0329949
2833	0.0329826
2834	0.0329713
2835	0.03296
2836	0.0329471
2837	0.0329341
2838	0.0329211
2839	0.0329097
2840	0.0328983
2841	0.0328853
2842	0.0328722
2843	0.0328596
2844	0.0328464
2845	0.032836
2846	0.0328233
2847	0.0328107
2848	0.0327974
2849	0.0327847
2850	0.0327736
2851	0.0327602
2852	0.0327469
2853	0.0327335
2854	0.0327206
2855	0.0327094
2856	0.032696
2857	0.0326825
2858	0.0326695
2859	0.0326565
2860	0.0326458
2861	0.0326327
2862	0.0326197
2863	0.032606
2864	0.0325929
2865	0.0325821
2866	0.0325683
2867	0.0325552
2868	0.0325414
2869	0.0325281
2870	0.0325166
2871	0.0325033
2872	0.03249
2873	0.0324761
2874	0.0324634
2875	0.0324529
2876	0.032441
2877	0.032429
2878	0.0324165
2879	0.0324042
2880	0.0323931
2881	0.032382
2882	0.0323699
2883	0.0323577
2884	0.032346
2885	0.0323338
2886	0.0323241
2887	0.0323119
2888	0.0323042
2889	0.0322945
2890	0.0322821
2891	0.0322718
2892	0.0322595
2893	0.0322476
2894	0.0322351
2895	0.0322227
2896	0.0322138
2897	0.0322013
2898	0.0321893
2899	0.0321767
2900	0.0321652
2901	0.032156
2902	0.0321467
2903	0.0321373
2904	0.0321275
2905	0.0321185
2906	0.0321098
2907	0.0321007
2908	0.0320911
2909	0.032082
2910	0.0320725
2911	0.0320637
2912	0.0320552
2913	0.032046
2914	0.0320363
2915	0.0320266
2916	0.0320173
2917	0.0320091
2918	0.0320005
2919	0.0319916
2920	0.0319817
2921	0.0319722
2922	0.0319644
2923	0.0319545
2924	0.0319445
2925	0.031935
2926	0.031925
2927	0.0319162
2928	0.0319074
2929	0.0318973
2930	0.0318872
2931	0.0318775
2932	0.031869
2933	0.0318592
2934	0.0318494
2935	0.0318392
2936	0.0318289
2937	0.0318199
2938	0.0318104
2939	0.0318005
2940	0.0317901
2941	0.0317802
2942	0.0317702
2943	0.031761
2944	0.0317505
2945	0.0317404
2946	0.0317299
2947	0.0317202
2948	0.0317109
2949	0.0317003
2950	0.0316901
2951	0.0316795
2952	0.0316692
2953	0.0316607
2954	0.03165
2955	0.0316396
2956	0.0316293
2957	0.0316185
2958	0.0316119
2959	0.0316045
2960	0.0315971
2961	0.0315896
2962	0.0315827
2963	0.0315772
2964	0.0315703
2965	0.0315631
2966	0.0315555
2967	0.0315479
2968	0.0315414
2969	0.0315346
2970	0.0315272
2971	0.0315198
2972	0.0315118
2973	0.031505
2974	0.0314976
2975	0.0314901
2976	0.031482
2977	0.0314741
2978	0.0314673
2979	0.03146
2980	0.0314521
2981	0.0314438
2982	0.0314355
2983	0.0314275
2984	0.0314205
2985	0.0314121
2986	0.0314041
2987	0.031396
2988	0.0313875
2989	0.0313811
2990	0.0313727
2991	0.0313641
2992	0.0313555
2993	0.0313469
2994	0.0313401
2995	0.0313314
2996	0.0313228
2997	0.0313141
2998	0.0313057
2999	0.0312999
3000	0.0312911
3001	0.0312823
3002	0.0312735
3003	0.031265
3004	0.0312576
3005	0.0312487
3006	0.0312402
3007	0.0312316
3008	0.0312226
3009	0.0312148
3010	0.0312061
3011	0.0311971
3012	0.0311876
3013	0.0311785
3014	0.0311705
3015	0.0311618
3016	0.031153
3017	0.0311438
3018	0.031135
3019	0.0311261
3020	0.0311176
3021	0.0311083
3022	0.031099
3023	0.03109
3024	0.0310811
3025	0.0310728
3026	0.0310634
3027	0.031054
3028	0.0310445
3029	0.0310358
3030	0.0310277
3031	0.031018
3032	0.0310096
3033	0.031004
3034	0.0309985
3035	0.0309936
3036	0.030988
3037	0.0309821
3038	0.0309765
3039	0.0309705
3040	0.0309663
3041	0.0309606
3042	0.0309548
3043	0.0309488
3044	0.0309427
3045	0.0309377
3046	0.0309318
3047	0.0309257
3048	0.0309195
3049	0.0309136
3050	0.0309089
3051	0.0309029
3052	0.0308969
3053	0.0308906
3054	0.0308846
3055	0.0308787
3056	0.0308729
3057	0.0308665
3058	0.0308601
3059	0.0308536
3060	0.0308477
3061	0.0308415
3062	0.0308355
3063	0.0308292
3064	0.0308229
3065	0.0308166
3066	0.0308105
3067	0.0308038
3068	0.0307968
3069	0.0307901
3070	0.030784
3071	0.0307778
3072	0.030771
3073	0.0307642
3074	0.0307576
3075	0.0307517
3076	0.0307464
3077	0.0307406
3078	0.0307346
3079	0.0307288
3080	0.0307227
3081	0.0307183
3082	0.0307124
3083	0.0307065
3084	0.0307003
3085	0.0306946
3086	0.0306888
3087	0.0306828
3088	0.0306765
3089	0.0306699
3090	0.0306638
3091	0.0306579
3092	0.030652
3093	0.0306459
3094	0.0306399
3095	0.0306337
3096	0.0306277
3097	0.0306215
3098	0.0306152
3099	0.0306088
3100	0.0306025
3101	0.0305969
3102	0.0305913
3103	0.0305847
3104	0.0305787
3105	0.0305721
3106	0.0305664
3107	0.0305605
3108	0.0305541
3109	0.0305476
3110	0.0305411
3111	0.0305348
3112	0.0305294
3113	0.0305228
3114	0.0305162
3115	0.0305095
3116	0.0305029
3117	0.0304973
3118	0.0304906
3119	0.0304838
3120	0.0304773
3121	0.0304711
3122	0.0304654
3123	0.0304586
3124	0.030452
3125	0.0304451
3126	0.0304382
3127	0.0304321
3128	0.030426
3129	0.0304219
3130	0.0304152
3131	0.0304085
3132	0.0304035
3133	0.0303973
3134	0.0303907
3135	0.0303836
3136	0.0303771
3137	0.0303732
3138	0.0303666
3139	0.0303599
3140	0.0303524
3141	0.0303457
3142	0.0303394
3143	0.030332
3144	0.030325
3145	0.0303176
3146	0.0303105
3147	0.0303034
3148	0.0302966
3149	0.0302891
3150	0.0302813
3151	0.0302741
3152	0.0302669
3153	0.0302596
3154	0.0302534
3155	0.0302474
3156	0.0302412
3157	0.030235
3158	0.0302293
3159	0.030223
3160	0.0302167
3161	0.0302112
3162	0.0302058
3163	0.0302011
3164	0.0301952
3165	0.0301905
3166	0.0301848
3167	0.0301791
3168	0.0301745
3169	0.0301688
3170	0.030163
3171	0.0301572
3172	0.0301516
3173	0.0301462
3174	0.0301403
3175	0.0301344
3176	0.0301285
3177	0.0301225
3178	0.0301171
3179	0.0301118
3180	0.030106
3181	0.0301005
3182	0.0300952
3183	0.0300901
3184	0.0300848
3185	0.0300789
3186	0.0300728
3187	0.0300669
3188	0.0300609
3189	0.0300553
3190	0.0300492
3191	0.030043
3192	0.030037
3193	0.0300308
3194	0.0300262
3195	0.0300201
3196	0.030014
3197	0.0300079
3198	0.0300017
3199	0.0299964
3200	0.0299898
3201	0.0299834
3202	0.0299772
3203	0.0299712
3204	0.0299658
3205	0.0299592
3206	0.0299526
3207	0.029946
3208	0.0299396
3209	0.0299341
3210	0.0299277
